"Exported to CSV on Wednesday, September 6, 2023"

"Person ID External","Job Title","Company","Academic degree","Status","Start year","End year","employee_education_VFLD3","Area Of Studies","Area of emphasis","employee_education_VFLD5","Country of study","Institution","Title earned"
"2000001766","VICEPRESIDENTE GESTION HUMANA Y ADMINISTRATIVA","ODINSA S.A (ODI-CO01)","BACHELOR'S","GRADUATED","1986","1991","2000001766","FINANCE",,"2000001766","COLOMBIA","Universidad EAFIT","CONTADURIA PUBLICA"
"2000001766","VICEPRESIDENTE GESTION HUMANA Y ADMINISTRATIVA","ODINSA S.A (ODI-CO01)","SPECIALIZATION (COL)","GRADUATED","2009","2011","2000001766","ADMINISTRATIVE AND ECONOMIC SCIENCES",,"2000001766","COLOMBIA","INALDE Business School",
"2000004469","DIRECTOR EJECUTIVO","ODINSA GESTOR PROFESIONAL S.A.S. (ODI-CO04)","BACHELOR'S","GRADUATED","1991","1996","2000004469","ENGINEERING",,"2000004469","COLOMBIA",,"INGENIERIA CIVIL"
"2000004469","DIRECTOR EJECUTIVO","ODINSA GESTOR PROFESIONAL S.A.S. (ODI-CO04)","SPECIALIZATION (COL)","GRADUATED","1998","2000","2000004469","FINANCE",,"2000004469","COLOMBIA","Colegio de Estudios Superiores de Administración CESA",
"2000004471","PRESIDENTE","ODINSA S.A (ODI-CO01)","MASTER'S","GRADUATED",,,"2000004471",,,"2000004471","COLOMBIA",,"ESPECIALIZACION EN MERCADEO INTERNACIONAL"
"2000004471","PRESIDENTE","ODINSA S.A (ODI-CO01)","BACHELOR'S","GRADUATED",,,"2000004471",,,"2000004471","COLOMBIA",,"ADMINISTRACION DE EMPRESAS"
"2000012064","DIRECTOR OF CONTINUOUS IMPROVEMENT & OPERATIONAL EXCELLENCE","ARGOS USA LLC (CEM-US02)","BACHELOR'S","GRADUATED","1999","2005","2000012064",,,"2000012064","COLOMBIA","Universidad Nacional de Colombia","INGENIERIA DE CONTROL"
"2000012064","DIRECTOR OF CONTINUOUS IMPROVEMENT & OPERATIONAL EXCELLENCE","ARGOS USA LLC (CEM-US02)","MASTER'S","GRADUATED","2010","2013","2000012064",,,"2000012064","COLOMBIA","Universidad EAFIT","MAESTRIA EN ADMINISTRACION"
"2000012064","DIRECTOR OF CONTINUOUS IMPROVEMENT & OPERATIONAL EXCELLENCE","ARGOS USA LLC (CEM-US02)","MASTER'S","GRADUATED","2008","2009","2000012064",,,"2000012064","COLOMBIA",,"ESPECIALIZACION EN GERENCIA DE PROYECTOS"
"2000008141","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000008141",,,"2000008141",,,
"2000007032","EQUIPMENT OPERATOR","ARGOS USA LLC (CEM-US02)",,,,,"2000007032",,,"2000007032",,,
"2000007033","DISPATCHER-CENTRAL","ARGOS USA LLC (CEM-US02)","TECHNICAL (COL)","GRADUATED","1998",,"2000007033","ENGINEERING",,"2000007033","UNITED STATES",,
"2000007033","DISPATCHER-CENTRAL","ARGOS USA LLC (CEM-US02)","HIGH SCHOOL","GRADUATED","1994","1997","2000007033","NATURAL SCIENCES",,"2000007033","UNITED STATES",,"BACHILLERATO"
"2000007033","DISPATCHER-CENTRAL","ARGOS USA LLC (CEM-US02)","TECHNICAL (COL)","GRADUATED","2010",,"2000007033","ENGINEERING",,"2000007033","UNITED STATES",,
"2000007034","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000007034",,,"2000007034",,,
"2000010269","TERMINAL OPERATOR","ARGOS USA LLC (CEM-US02)",,,,,"2000010269",,,"2000010269",,,
"2000011194","DISTRICT SALES MANAGER II","ARGOS USA LLC (CEM-US02)",,,,,"2000011194",,,"2000011194",,,
"2000010270","MAINTENANCE PLANNER","ARGOS USA LLC (CEM-US02)",,,,,"2000010270",,,"2000010270",,,
"2000010271","TERRITORY SALES MANAGER","ARGOS USA LLC (CEM-US02)","BACHELOR'S","GRADUATED","1983","1988","2000010271","HEALTH SCIENCES",,"2000010271","UNITED STATES",,
"2000010272","PROCESS ENGINEER","ARGOS USA LLC (CEM-US02)","BACHELOR'S","GRADUATED","1979","1983","2000010272","ENGINEERING","Chemical Engineering","2000010272","SRI LANKA",,
"2000010272","PROCESS ENGINEER","ARGOS USA LLC (CEM-US02)","TECHNICAL (COL)","GRADUATED","1999","1999","2000010272","ENGINEERING","Cement Plant Operation","2000010272","SWITZERLAND",,
"2000010273","ENGINEERING SERVICES SR. MANAGER","ARGOS USA LLC (CEM-US02)","ASSOCIATE'S","GRADUATED","1978","1981","2000010273",,,"2000010273","FRANCE",,
"2000010273","ENGINEERING SERVICES SR. MANAGER","ARGOS USA LLC (CEM-US02)","BACHELOR'S","GRADUATED","1981","1983","2000010273",,,"2000010273","FRANCE",,
"2000011199","ELECTRICAL COORDINATOR","ARGOS USA LLC (CEM-US02)",,,,,"2000011199",,,"2000011199",,,
"2000010274","ADMINISTRATIVE ASSISTANT III","ARGOS USA LLC (CEM-US02)","BACHELOR'S","GRADUATED","1999","2003","2000010274","ADMINISTRATIVE AND ECONOMIC SCIENCES",,"2000010274","UNITED STATES",,
"2000011200","MAINTENANCE SUPERVISOR","ARGOS USA LLC (CEM-US02)",,,,,"2000011200",,,"2000011200",,,
"2000010276","KILN INSTRUCTOR","ARGOS USA LLC (CEM-US02)","HIGH SCHOOL","GRADUATED","1987",,"2000010276","NATURAL SCIENCES",,"2000010276","UNITED STATES",,"BACHILLERATO"
"2000010276","KILN INSTRUCTOR","ARGOS USA LLC (CEM-US02)","BACHELOR'S","GRADUATED","1992",,"2000010276","NATURAL SCIENCES",,"2000010276","UNITED STATES",,
"2000010277","TERMINAL OPERATOR","ARGOS USA LLC (CEM-US02)",,,,,"2000010277",,,"2000010277",,,
"2000010278","TERMINAL MANAGER","ARGOS USA LLC (CEM-US02)","ASSOCIATE'S","ABANDONED","1981",,"2000010278","ENGINEERING",,"2000010278","UNITED STATES",,
"2000011201","TERMINAL MANAGER","ARGOS USA LLC (CEM-US02)",,,,,"2000011201",,,"2000011201",,,
"2000010279","FINANCIAL ANALYST II","ARGOS USA LLC (CEM-US02)",,,,,"2000010279",,,"2000010279",,,
"2000010280","TERRITORY SALES MANAGER","ARGOS USA LLC (CEM-US02)","BACHELOR'S","GRADUATED","1977",,"2000010280",,,"2000010280","UNITED STATES",,
"2000010287","LAB OPERATOR","ARGOS USA LLC (CEM-US02)",,,,,"2000010287",,,"2000010287",,,
"2000010288","TERRITORY SALES MANAGER","ARGOS USA LLC (CEM-US02)",,,,,"2000010288",,,"2000010288",,,
"2000011205","PRODUCTION CONTROL SUPERVISOR","ARGOS USA LLC (CEM-US02)","BACHELOR'S","GRADUATED","2012","2014","2000011205","ADMINISTRATIVE AND ECONOMIC SCIENCES",,"2000011205","UNITED STATES","West Virginia University",
"2000011205","PRODUCTION CONTROL SUPERVISOR","ARGOS USA LLC (CEM-US02)","HIGH SCHOOL","GRADUATED","1989","1993","2000011205","ADMINISTRATIVE AND ECONOMIC SCIENCES",,"2000011205","UNITED STATES",,"BACHILLERATO"
"2000010291","LAB OPERATOR","ARGOS USA LLC (CEM-US02)",,,,,"2000010291",,,"2000010291",,,
"2000010292","ADMINISTRATIVE ASSISTANT III","ARGOS USA LLC (CEM-US02)","ASSOCIATE'S","GRADUATED","1969","1971","2000010292",,,"2000010292","UNITED STATES","Montgomery College",
"2000011206","UTILITY SUPERVISOR","ARGOS USA LLC (CEM-US02)","SPECIALIZATION (COL)","GRADUATED","2010","2013","2000011206","HUMAN MANAGEMENT",,"2000011206","UNITED STATES",,
"2000011206","UTILITY SUPERVISOR","ARGOS USA LLC (CEM-US02)","HIGH SCHOOL","GRADUATED","1990","2003","2000011206","ADMINISTRATIVE AND ECONOMIC SCIENCES",,"2000011206","UNITED STATES",,"BACHILLERATO"
"2000011206","UTILITY SUPERVISOR","ARGOS USA LLC (CEM-US02)","BACHELOR'S","GRADUATED","2006","2009","2000011206","LOGISTICS",,"2000011206","UNITED STATES",,
"2000011206","UTILITY SUPERVISOR","ARGOS USA LLC (CEM-US02)","SPECIALIZATION (COL)","GRADUATED","2021","2022","2000011206","HUMAN MANAGEMENT","National Safety Console 
Incident Investigation
POSH - 3rd addition
Safety Training Plan","2000011206","UNITED STATES",,
"2000011207","MAINTENANCE MANAGER II","ARGOS USA LLC (CEM-US02)",,,,,"2000011207",,,"2000011207",,,
"2000010296","PRODUCTION CONTROL SUPERVISOR","ARGOS USA LLC (CEM-US02)","HIGH SCHOOL","POSTPONED","1990","1992","2000010296","N/D",,"2000010296","UNITED STATES","Indiana University of Pennsylvania",
"2000010296","PRODUCTION CONTROL SUPERVISOR","ARGOS USA LLC (CEM-US02)","HIGH SCHOOL","GRADUATED","1987","1990","2000010296","N/D",,"2000010296","UNITED STATES",,"BACHILLERATO"
"2000011210","MAINTENANCE INSPECTOR","ARGOS USA LLC (CEM-US02)","BACHELOR'S","GRADUATED","1998","2003","2000011210","ENGINEERING",,"2000011210","EGYPT",,
"2000010297","PRODUCTION CONTROL SUPERVISOR","ARGOS USA LLC (CEM-US02)",,,,,"2000010297",,,"2000010297",,,
"2000010298","TECHNICAL SERVICES ENGINEER","ARGOS USA LLC (CEM-US02)","BACHELOR'S","GRADUATED","1996","2000","2000010298",,,"2000010298","UNITED STATES","Carnegie Mellon University",
"2000010300","TERRITORY SALES MANAGER","ARGOS USA LLC (CEM-US02)","HIGH SCHOOL","ABANDONED","1978","1981","2000010300","ADMINISTRATIVE AND ECONOMIC SCIENCES",,"2000010300","UNITED STATES","Belmont Abbey College",
"2000009876","LAB OPERATOR","ARGOS USA LLC (CEM-US02)",,,,,"2000009876",,,"2000009876",,,
"2000011677","TERMINAL MANAGER","ARGOS USA LLC (CEM-US02)",,,,,"2000011677",,,"2000011677",,,
"2000009877","PRODUCTION CONTROL SUPERVISOR","ARGOS USA LLC (CEM-US02)","BACHELOR'S","POSTPONED","2010",,"2000009877","TECHNOLOGY",,"2000009877","UNITED STATES","Shepherd University",
"2000011678","DISTRICT SALES MANAGER","ARGOS USA LLC (CEM-US02)","BACHELOR'S","GRADUATED","1990",,"2000011678",,,"2000011678","UNITED STATES",,
"2000009879","AUTOMATION TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000009879",,,"2000009879",,,
"2000009880","TERMINAL OPERATOR","ARGOS USA LLC (CEM-US02)",,,,,"2000009880",,,"2000009880",,,
"2000009881","TERRITORY SALES MANAGER","ARGOS USA LLC (CEM-US02)",,,,,"2000009881",,,"2000009881",,,
"2000009882","TERRITORY SALES MANAGER","ARGOS USA LLC (CEM-US02)","BACHELOR'S","GRADUATED","1987","1991","2000009882",,,"2000009882","UNITED STATES","Virginia Military Institute",
"2000009884","SUPPLY PLANNER","ARGOS USA LLC (CEM-US02)",,,,,"2000009884",,,"2000009884",,,
"2000009888","TERMINAL OPERATOR","ARGOS USA LLC (CEM-US02)",,,,,"2000009888",,,"2000009888",,,
"2000008670","PRODUCTION TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008670",,,"2000008670",,,
"2000008671","PRODUCTION TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008671",,,"2000008671",,,
"2000008673","PRODUCTION TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008673",,,"2000008673",,,
"2000009890","PACKING TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000009890",,,"2000009890",,,
"2000008674","QUARRY TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008674",,,"2000008674",,,
"2000008676","QUARRY TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008676",,,"2000008676",,,
"2000008677","PRODUCTION TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008677",,,"2000008677",,,
"2000008678","PRODUCTION TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008678",,,"2000008678",,,
"2000008679","MAINTENANCE TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008679",,,"2000008679",,,
"2000008680","ELECTRICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008680",,,"2000008680",,,
"2000009894","TERMINAL MANAGER","ARGOS USA LLC (CEM-US02)",,,,,"2000009894",,,"2000009894",,,
"2000008684","STOREROOM ANALYST","ARGOS USA LLC (CEM-US02)",,,,,"2000008684",,,"2000008684",,,
"2000008688","QUARRY TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008688",,,"2000008688",,,
"2000008689","INSTRUMENTATION ELECTRICIAN TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008689",,,"2000008689",,,
"2000008690","QUARRY TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008690",,,"2000008690",,,
"2000009895","PACKING TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000009895",,,"2000009895",,,
"2000008692","MOBILE TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008692",,,"2000008692",,,
"2000009896","TERMINAL MANAGER","ARGOS USA LLC (CEM-US02)",,,,,"2000009896",,,"2000009896",,,
"2000008693","QUARRY TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008693",,,"2000008693",,,
"2000009897","PACKING TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000009897",,,"2000009897",,,
"2000009898","SUPPLY TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000009898",,,"2000009898",,,
"2000008694","PACKING TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008694",,,"2000008694",,,
"2000009899","PACKING TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000009899",,,"2000009899",,,
"2000008696","PACKING TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008696",,,"2000008696",,,
"2000008697","PRODUCTION TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008697",,,"2000008697",,,
"2000008699","QUARRY TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008699",,,"2000008699",,,
"2000009900","PACKING TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000009900",,,"2000009900",,,
"2000008381","PACKING TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008381",,,"2000008381",,,
"2000008382","QUARRY TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008382",,,"2000008382",,,
"2000008383","MOBILE TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008383",,,"2000008383",,,
"2000008384","MAINTENANCE TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008384",,,"2000008384",,,
"2000008385","TERMINAL ATTENDANT","ARGOS USA LLC (CEM-US02)",,,,,"2000008385",,,"2000008385",,,
"2000009711","PACKING TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000009711",,,"2000009711",,,
"2000008387","ELECTRICAL INSPECTOR/PLANNER","ARGOS USA LLC (CEM-US02)","TECHNICAL (COL)","IN PROGRESS","2010",,"2000008387","ENGINEERING",,"2000008387","UNITED STATES",,
"2000008388","ELECTRICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008388",,,"2000008388",,,
"2000008390","ELECTRICAL SUPERVISOR","ARGOS USA LLC (CEM-US02)",,,,,"2000008390",,,"2000008390",,,
"2000009713","PACKING TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000009713",,,"2000009713",,,
"2000009714","TERMINAL OPERATOR","ARGOS USA LLC (CEM-US02)",,,,,"2000009714",,,"2000009714",,,
"2000008391","PRODUCTION TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008391",,,"2000008391",,,
"2000008394","PRODUCTION TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008394",,,"2000008394",,,
"2000008395","PRODUCTION TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008395",,,"2000008395",,,
"2000008396","SHIPPING SUPERVISOR","ARGOS USA LLC (CEM-US02)",,,,,"2000008396",,,"2000008396",,,
"2000008397","MAINTENANCE TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008397",,,"2000008397",,,
"2000008398","PRODUCTION TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008398",,,"2000008398",,,
"2000008399","QUARRY TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008399",,,"2000008399",,,
"2000008402","PRODUCTION TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008402",,,"2000008402",,,
"2000008403","PACKING TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008403",,,"2000008403",,,
"2000009717","TERMINAL ATTENDANT","ARGOS USA LLC (CEM-US02)",,,,,"2000009717",,,"2000009717",,,
"2000008405","QUARRY TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008405",,,"2000008405",,,
"2000009718","TERMINAL OPERATOR","ARGOS USA LLC (CEM-US02)",,,,,"2000009718",,,"2000009718",,,
"2000008406","INSTRUMENTATION ELECTRICIAN TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008406",,,"2000008406",,,
"2000008407","PRODUCTION TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008407",,,"2000008407",,,
"2000008410","PRODUCTION TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008410",,,"2000008410",,,
"2000008411","QUARRY TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008411",,,"2000008411",,,
"2000008412","PRODUCTION TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008412",,,"2000008412",,,
"2000008413","MAINTENANCE TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008413",,,"2000008413",,,
"2000009719","QUARRY TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000009719",,,"2000009719",,,
"2000008417","QUARRY TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008417",,,"2000008417",,,
"2000008418","TERMINAL ATTENDANT","ARGOS USA LLC (CEM-US02)",,,,,"2000008418",,,"2000008418",,,
"2000008419","MAINTENANCE TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008419",,,"2000008419",,,
"2000008420","MAINTENANCE TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008420",,,"2000008420",,,
"2000009722","TERRITORY SALES MANAGER","ARGOS USA LLC (CEM-US02)",,,,,"2000009722",,,"2000009722",,,
"2000008422","PRODUCTION TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008422",,,"2000008422",,,
"2000008423","PRODUCTION TECHNICIAN","ARGOS USA LLC (CEM-US02)",,,,,"2000008423",,,"2000008423",,,
"2000009933","SECRETARIA(O)","CEMENTOS ARGOS S.A. (CEM-CO02)",,,,,"2000009933",,,"2000009933",,,
"2000012230","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,,,"2000012230",,,"2000012230",,,
"2000003465","DIRECCION FINANCIERA Y ADMINISTRATIVA","FUNDACION GRUPO ARGOS (GRA-CO05)","MASTER'S","GRADUATED","2017","2018","2000003465",,,"2000003465","COLOMBIA","Universidad EAFIT","ESPECIALIZACION EN FINANZAS"
"2000003465","DIRECCION FINANCIERA Y ADMINISTRATIVA","FUNDACION GRUPO ARGOS (GRA-CO05)","MASTER'S","GRADUATED","2018","2019","2000003465",,,"2000003465","COLOMBIA","Universidad EAFIT","MAESTRIA EN ADMINISTRACION FINANCIERA"
"2000011270","GESTOR(A) SR. CREDITO Y CARTERA","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","BACHELOR'S","GRADUATED","2013","2018","2000011270","FINANCE",,"2000011270","COLOMBIA",,"CONTADURIA PUBLICA"
"2000011270","GESTOR(A) SR. CREDITO Y CARTERA","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","HIGH SCHOOL","GRADUATED","2004","2009","2000011270","EDUCATION",,"2000011270","COLOMBIA",,"BACHILLERATO"
"2000011270","GESTOR(A) SR. CREDITO Y CARTERA","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","ASSOCIATE'S","GRADUATED","2010","2011","2000011270","FINANCE",,"2000011270","COLOMBIA",,"TECNOLOGIA EN CONTABILIDAD Y FINANZAS"
"2000001177","ASISTENTE(A) INVENTARIOS - PANAMA","ARGOS PANAMA S.A. (CEM-PA04)","HIGH SCHOOL","GRADUATED","1989","1991","2000001177","NATURAL SCIENCES",,"2000001177","PANAMA",,"BACHILLERATO"
"2000000628","EJECUTIVO(A) FACTURACION G6 - PANAMA","ARGOS PANAMA S.A. (CEM-PA04)","HIGH SCHOOL","GRADUATED","1993","1999","2000000628","N/D",,"2000000628","PANAMA",,"BACHILLERATO"
"2000000628","EJECUTIVO(A) FACTURACION G6 - PANAMA","ARGOS PANAMA S.A. (CEM-PA04)","BACHELOR'S","GRADUATED","2005",,"2000000628","HEALTH SCIENCES",,"2000000628","PANAMA","Universidad Interamericana de Panamá",
"2000000628","EJECUTIVO(A) FACTURACION G6 - PANAMA","ARGOS PANAMA S.A. (CEM-PA04)","TECHNICAL (COL)","ABANDONED","2004","2004","2000000628","TECHNOLOGY",,"2000000628","PANAMA","Universidad Tecnológica de Panamá",
"2000000628","EJECUTIVO(A) FACTURACION G6 - PANAMA","ARGOS PANAMA S.A. (CEM-PA04)","MASTER'S","IN PROGRESS","2021",,"2000000628","SOCIAL SCIENCES",,"2000000628","PANAMA","Universidad de Panamá",
"2000001191","ANALISTA CONTROL CALIDAD CEMENTO - PANAMA","ARGOS PANAMA S.A. (CEM-PA04)","ELEMENTARY SCHOOL","GRADUATED","1993","2000","2000001191","N/D",,"2000001191","PANAMA",,"BACHILLERATO"
"2000001191","ANALISTA CONTROL CALIDAD CEMENTO - PANAMA","ARGOS PANAMA S.A. (CEM-PA04)","TECHNICAL (COL)","POSTPONED","2007","2012","2000001191","ARCHITECTURE, URBANISM",,"2000001191","PANAMA","Universidad de Panamá","LICENCIATURA EN ARTES"
"2000001191","ANALISTA CONTROL CALIDAD CEMENTO - PANAMA","ARGOS PANAMA S.A. (CEM-PA04)","HIGH SCHOOL","GRADUATED","2001","2003","2000001191","N/D",,"2000001191","PANAMA",,"BACHILLERATO"
"2000001191","ANALISTA CONTROL CALIDAD CEMENTO - PANAMA","ARGOS PANAMA S.A. (CEM-PA04)","HIGH SCHOOL","GRADUATED","2004","2006","2000001191","BUILDING",,"2000001191","PANAMA",,"BACHILLERATO"
"2000001204","PROFESIONAL SISO - PANAMA","CONCRETO S.A. (CEM-PA60)","MASTER'S","GRADUATED","2013","2015","2000001204","HEALTH SCIENCES",,"2000001204","PANAMA","Universidad Especializada de las Américas",
"2000008632","PROFESIONAL PLANEACION MINERA - PANAMA","ARGOS PANAMA S.A. (CEM-PA04)","BACHELOR'S","GRADUATED","2005","2011","2000008632","ENGINEERING",,"2000008632","PANAMA","Universidad Tecnológica de Panamá",
"2000008632","PROFESIONAL PLANEACION MINERA - PANAMA","ARGOS PANAMA S.A. (CEM-PA04)","BACHELOR'S","IN PROGRESS","2021",,"2000008632","BUILDING",,"2000008632","PANAMA","Universidad Tecnológica de Panamá","LICENCIATURA EN EDUCACION"
"2000000506","EJECUTIVO(A) FACTURACION G6 - PANAMA","ARGOS PANAMA S.A. (CEM-PA04)","HIGH SCHOOL","GRADUATED","2010","2012","2000000506","FINANCE",,"2000000506","PANAMA",,"BACHILLERATO"
"2000000506","EJECUTIVO(A) FACTURACION G6 - PANAMA","ARGOS PANAMA S.A. (CEM-PA04)","ELEMENTARY SCHOOL","GRADUATED","2000","2006","2000000506","N/D",,"2000000506","PANAMA",,"BACHILLERATO"
"2000000506","EJECUTIVO(A) FACTURACION G6 - PANAMA","ARGOS PANAMA S.A. (CEM-PA04)","HIGH SCHOOL","GRADUATED","2007","2009","2000000506","N/D",,"2000000506","PANAMA",,"BACHILLERATO"
"2000001601","MENSAJERO(A)","ARGOS DOMINICANA S.A. (CEM-DO00)","HIGH SCHOOL","IN PROGRESS","2017",,"2000001601","N/D",,"2000001601","DOMINICAN REPUBLIC",,"BACHILLERATO"
"2000003601","LIDER MANTENIMIENTO ZONA","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","MASTER'S","GRADUATED","2010","2011","2000003601",,,"2000003601","COLOMBIA","Universidad del Norte",
"2000003594","LIDER SST PROCESOS DE NEGOCIO","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","SPECIALIZATION (COL)","GRADUATED","2012","2013","2000003594","HEALTH SCIENCES",,"2000003594","COLOMBIA","Fundación Universitaria del Area Andina","ESPECIALIZACION EN GERENCIA DE LA SALUD OCUPACIONAL"
"2000005204","GESTION TECNICA MECANICA","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","BACHELOR'S","GRADUATED","2002","2010","2000005204","ENGINEERING",,"2000005204","COLOMBIA","Universidad del Valle Cali","INGENIERIA MECANICA"
"2000005204","GESTION TECNICA MECANICA","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","MASTER'S","IN PROGRESS","2022",,"2000005204","ENGINEERING",,"2000005204","SPAIN",,"MAESTRIA EN INTELIGENCIA ARTIFICIAL"
"2000005204","GESTION TECNICA MECANICA","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","SPECIALIZATION (COL)","GRADUATED","2019","2020","2000005204","ENGINEERING",,"2000005204","COLOMBIA","Universidad del Valle Cali","ESPECIALIZACION EN AUTOMATIZACION INDUSTRIAL"
"2000005204","GESTION TECNICA MECANICA","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","MASTER'S","GRADUATED","2013","2018","2000005204","ENGINEERING",,"2000005204","COLOMBIA","Universidad del Valle Cali","MAESTRIA EN INGENIERIA"
"2000001842","PLANEACION Y ESTUDIOS TYD","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","BACHELOR'S","GRADUATED","2005","2011","2000001842","ENGINEERING",,"2000001842","COLOMBIA","Universidad Nacional de Colombia","INGENIERIA ELECTRICA"
"2000001842","PLANEACION Y ESTUDIOS TYD","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","MASTER'S","GRADUATED","2012","2014","2000001842","ENGINEERING",,"2000001842","COLOMBIA","Universidad Nacional de Colombia","MAESTRIA EN INGENIERIA ELECTRICA"
"2000001842","PLANEACION Y ESTUDIOS TYD","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","MASTER'S","GRADUATED","2021","2022","2000001842","PROJECTS MANAGEMENT",,"2000001842","SPAIN","EALDE Business School",
"2000001686","MANTENIMIENTO TYD ZONA","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,,,,"2000001686",,,"2000001686",,,
"2000001775","PLANEACION MERCADO MAYORISTA I","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","MASTER'S","GRADUATED","2014","2016","2000001775","ENGINEERING",,"2000001775","COLOMBIA","Universidad Nacional de Colombia","INGENIERIA DE SISTEMAS ENERGETICOS"
"2000001775","PLANEACION MERCADO MAYORISTA I","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","BACHELOR'S","GRADUATED","2006","2012","2000001775","ENGINEERING",,"2000001775","COLOMBIA","Universidad Nacional de Colombia","INGENIERIA ELECTRICA"
"2000001952","SOLUCIONES ENERGETICAS","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","MASTER'S","GRADUATED","2001","2005","2000001952","ENGINEERING",,"2000001952","VENEZUELA, BOLIVARIAN REPUBLIC OF","Universidad Fermín Toro","INGENIERIA ELECTRICA"
